A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Working hours and XR how fast charging time will show as long as everything is ok.|10 Dec 2018 21:18|||['https://ae01.alicdn.com/kf/UTB8axx7mbPJXKJkSafSq6yqUXXa9.jpg', 'https://ae01.alicdn.com/kf/UTB848ZxE5aMiuJk43PTq6ySmXXau.jpg', 'https://ae01.alicdn.com/kf/UTB87RNtFMQydeJk43PUq6AyQpXa6.jpg']
A***a|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 07:48|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 15:47|||[]
R***m|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 08:45|||[]
R***a|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 17:21|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 21:54|||[]
D***o|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 21:05|||[]
J***g|BE|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 09:36|||[]
M***i|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 03:05|||[]
R***a|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 15:57|||[]
S***e|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 18:36|||[]
S***Y|KH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Dec 2018 00:33|||[]
B***c|SI|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 10:23|Super. goooood|27 Nov 2018 10:24|[]
H***s|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 12:34|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 13:14|||[]
AliExpress Shopper|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Dec 2018 15:25|||[]
A***k|RU|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 21:54|||[]
E***v|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 05:01|||[]
A***k|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 12:03|||[]
D***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 00:16|||[]
S***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Nov 2018 18:34|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 19:10|||[]
I***i|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 18:07|||[]
S***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 23:07|||[]
J***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 06:51|||[]
AliExpress Shopper|NL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 16:54|||[]
D***K|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 07:56|||[]
R***l|TH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Nov 2018 02:38|||[]
C***t|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 18:30|||[]
M***o|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 10:33|||[]
G***a|SK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 14:13|||[]
AliExpress Shopper|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 03:03|||[]
R***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Nov 2018 07:03|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 09:59|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 02:51|All works fine|05 Dec 2018 19:55|[]
A***k|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||15 Nov 2018 22:53|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 03:21|||[]
D***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 07:23|||[]
V***l|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 08:53|||[]
Y***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 01:19|||[]
E***o|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 02:50|||[]
S***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 10:23|||[]
8***8|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 15:38|||[]
V***v|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||14 Nov 2018 12:59|||[]
S***o|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 07:21|||[]
A***r|PT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 04:01|||[]
E***a|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 11:59|||[]
J***v|SRB|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 06:09|||[]
AliExpress Shopper|IT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 02:12|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 07:08|||[]
P***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 23:06|||[]
A***о|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 00:20|When put in charge phone and watch at the same time, the watch is not charged. Includes charge hours and after a couple of minutes off, the watch is very very hot.|27 Nov 2018 05:43|[]
A***k|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 10:07|||[]
Y***H|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 06:31|||[]
W***g|MY|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 07:27|||[]
L***D|SG|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 02:58|||[]
P***s|US|width:80%|Plug Type: WHITE|Logistics: Seller's Shipping Method||28 Nov 2018 05:58|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||25 Nov 2018 01:04|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 08:07|||[]
S***e|BE|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 10:27|works but is not fast for loading iPhone 8 plus|30 Nov 2018 10:28|[]
J***G|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Nov 2018 18:14|||[]
M***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 13:44|||[]
M***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 12:25|||[]
F***g|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 06:37|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 08:35|||[]
A***a|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 07:24|||[]
A***v|RU|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 09:39|||[]
A***h|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 09:53|||[]
D***a|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 03:00|||[]
M***n|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Dec 2018 02:32|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 22:46|||[]
R***n|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 22:08|||[]
J***z|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||15 Nov 2018 12:08|||[]
A***i|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 06:56|||[]
K***k|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 22:24|||[]
A***k|SG|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 05:08|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 22:22|||[]
N***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 09:53|||[]
E***v|IL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 12:50|||[]
AliExpress Shopper|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 06:57|||[]
M***n|BD|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 04:31|||[]
A***y|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 02:04|||[]
J***j|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 15:06|||[]
P***p|LV|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 01:10|||[]
E***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Dec 2018 06:19|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 10:52|||[]
I***r|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 09:16|Fast shipping, super seller|04 Dec 2018 09:16|[]
J***a|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 14:21|||[]
A***l|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 06:14|||[]
T***n|VN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Nov 2018 06:25|||[]
A***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||22 Oct 2018 10:28|||[]
P***a|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||17 Oct 2018 18:42|||[]
D***y|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 00:55|||[]
J***E|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 04:12|||[]
T***i|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 00:08|||[]
I***c|CH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Nov 2018 04:01|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Dec 2018 09:40|||[]
S***e|UK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 10:57|||[]
AliExpress Shopper|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 07:38|||[]
I***a|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||13 Nov 2018 07:48|||[]
P***z|ES|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 01:40|Howdy, take 2 days the product testing and what is the phone's loader works especially slow. For 8 hours loaded one 5% battery. The clock loaded faster. Have tested the computer with a USB charger for 5 V and 2 Amp by if the port the computer. Understand that is damaged, right?|05 Dec 2018 01:45|[]
AliExpress Shopper|MY|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Nov 2018 18:36|||[]
T***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Nov 2018 06:13|||[]
M***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Nov 2018 22:44|||[]
K***i|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 10:25|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||15 Oct 2018 09:01|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||31 Oct 2018 01:07|||[]
D***a|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Oct 2018 22:28|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: China Post Registered Air Mail||22 Nov 2018 11:56|||[]
Е***в|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 09:35|||[]
M***g|UK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Nov 2018 08:27|||[]
I***r|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||19 Nov 2018 03:52|||[]
D***k|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 07:06|||[]
AliExpress Shopper|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Nov 2018 02:00|||[]
O***s|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Oct 2018 12:40|||[]
A***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Nov 2018 03:12|||[]
M***m|TR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 10:32|||[]
H***i|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 19:41|||[]
L***O|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||16 Nov 2018 06:57|||[]
F***a|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Dec 2018 19:05|||[]
A***n|NL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Oct 2018 01:29|||[]
R***o|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||04 Oct 2018 02:15|||[]
M***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||21 Oct 2018 22:14|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: China Post Registered Air Mail||08 Nov 2018 08:55|||[]
I***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Nov 2018 23:52|||[]
G***a|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 10:59|||[]
I***o|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||27 Oct 2018 12:10|||[]
A***i|BH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 06:32|||[]
V***y|UA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Nov 2018 08:15|||[]
A***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 04:05|||[]
L***l|CA|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Dec 2018 12:54|||[]
AliExpress Shopper|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||13 Nov 2018 13:51|||[]
F***u|RO|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||26 Oct 2018 12:00|||[]
S***O|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||13 Nov 2018 06:35|||[]
D***v|EE|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Oct 2018 12:46|||[]
T***t|NL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 12:26|||[]
J***z|CO|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 17:13|||[]
K***n|DK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 23:42|||[]
R***A|IN|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||22 Oct 2018 19:17|||[]
J***o|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Oct 2018 03:26|||[]
AliExpress Shopper|CL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Nov 2018 14:11|||[]
A***a|BY|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Oct 2018 11:08|||[]
E***a|ES|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||30 Oct 2018 16:53|||[]
M***n|CH|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 23:32|||[]
AliExpress Shopper|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Nov 2018 12:19|||[]
O***o|ES|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||01 Nov 2018 11:37|||[]
A***a|HU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||21 Oct 2018 06:27|||[]
E***r|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||25 Oct 2018 06:51|||[]
L***y|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Oct 2018 02:36|||[]
O***o|UA|width:100%|Plug Type: WHITE|Logistics: Seller's Shipping Method||07 Nov 2018 03:55|||[]
M***s|LT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||06 Nov 2018 02:14|||[]
V***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||05 Nov 2018 05:26|||[]
AliExpress Shopper|NL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||03 Nov 2018 12:00|||[]
G***n|AE|width:100%|Plug Type: WHITE|Logistics: Aliexpress Direct||23 Oct 2018 09:13|||[]
M***e|BR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||08 Nov 2018 02:27|||[]
M***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||31 Oct 2018 00:26|||[]
AliExpress Shopper|RO|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||31 Oct 2018 00:26|||[]
Z***g|IT|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||09 Nov 2018 01:48|||[]
S***s|NL|width:80%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||07 Nov 2018 10:59|||[]
M***V|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||29 Oct 2018 08:51|||[]
K***n|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||31 Oct 2018 09:57|||[]
H***m|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||14 Oct 2018 00:31|||[]
M***y|NZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||16 Oct 2018 12:47|||[]
O***a|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||22 Oct 2018 05:43|||[]
E***v|AZ|width:100%|Plug Type: WHITE|Logistics: Singapore Post||13 Oct 2018 05:38|||[]
A***i|PL|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||25 Oct 2018 12:46|||[]
O***m|FR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Good Product fast delivery it perfect thank you!|07 Oct 2018 13:07|||[]
S***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|All works fine! It quickly!|03 Dec 2018 13:10|||[]
D***a|CZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Good products for reasonable price. Thx|06 Dec 2018 12:12|||[]
M***v|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|Very satisfied, quality on top|12 Dec 2018 04:42|||[]
I***t|US|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|It seems that original apple watch charger works little bit faster. Main charger spot for phones I tried with iPhone 8 and really happy with the speed of charging. Overall this is nice and good looking device|08 Dec 2018 13:50|||[]
C***z|ES|width:20%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping|I Bought two one arrived well, the other gets delivered, But never arrived, I went to Post and also did not solve anything, well Q by that my assessment, the Q gets me works well|05 Dec 2018 03:30|||[]
R***m|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||02 Dec 2018 08:45|||[]
K***n|DK|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||23 Oct 2018 04:41|||[]
J***G|KR|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||28 Nov 2018 20:50|||[]
R***m|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||24 Oct 2018 00:34|||[]
T***a|NZ|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||10 Oct 2018 23:41|||[]
AliExpress Shopper|RU|width:100%|Plug Type: WHITE|Logistics: AliExpress Standard Shipping||11 Dec 2018 04:29|||[]
