V***g|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Joystick come in good condition, but the packaging was wrinkled. If you do not understand how to connect it to your phone: on YouTube is prompt. Product content)|12 Dec 2018 04:52|||['https://ae01.alicdn.com/kf/UTB8Yr3yFVfFXKJk43Otq6xIPFXax.jpg', 'https://ae01.alicdn.com/kf/UTB8TxOgFRahduJk43Jaq6zM8FXak.jpg', 'https://ae01.alicdn.com/kf/UTB8tSKQmgnJXKJkSaelq6xUzXXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8ZSGRmmbIXKJkSaefq6yasXXaJ.jpg', 'https://ae01.alicdn.com/kf/UTB8ITxjFiaMiuJk43PTq6ySmXXac.jpg']
S***o|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||04 Dec 2018 01:26|||[]
AliExpress Shopper|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||04 Dec 2018 13:44|||[]
A***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||19 Nov 2018 08:24|||[]
P***p|TH|width:100%|Color: black 3 together|Ships From: China Logistics: DPD||20 Nov 2018 18:50|||[]
A***y|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET||02 Dec 2018 05:23|||[]
C***c|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||01 Dec 2018 19:12|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||19 Nov 2018 08:41|||[]
AliExpress Shopper|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK||20 Nov 2018 12:36|All good|28 Nov 2018 02:17|[]
E***s|TR|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||29 Nov 2018 00:52|||[]
C***v|CY|width:100%|Color: black add Holder|Ships From: China Logistics: DHL||28 Nov 2018 01:02|||[]
A***s|LV|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||29 Nov 2018 10:40|||[]
A***w|RU|width:100%|Color: white add Receiver|Ships From: China Logistics: CDEK||25 Nov 2018 03:03|||[]
AliExpress Shopper|BY|width:80%|Color: black add Receiver|Ships From: China Logistics: PostNL||20 Nov 2018 07:50|||[]
AliExpress Shopper|BY|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||20 Nov 2018 08:03|||[]
V***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||02 Dec 2018 21:59|||[]
A***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||03 Dec 2018 14:50|||[]
A***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||22 Nov 2018 22:12|||[]
AliExpress Shopper|UZ|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||27 Nov 2018 06:14|||[]
Y***o|UA|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||14 Nov 2018 22:45|||[]
P***s|LT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|.|05 Dec 2018 00:59|||[]
E***o|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||24 Nov 2018 03:28|I can't connect It with my phone (Wiko) :(|04 Dec 2018 06:07|[]
M***k|SK|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||26 Nov 2018 10:36|||[]
F***m|SA|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||19 Nov 2018 00:31|Thanks|19 Nov 2018 00:31|[]
E***v|AZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||02 Dec 2018 01:28|||[]
D***u|RO|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||28 Nov 2018 11:31|||[]
A***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||16 Nov 2018 05:31|||[]
I***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||04 Dec 2018 03:35|||[]
M***u|EE|width:100%|Color: black|Ships From: China Logistics: PostNL||01 Dec 2018 09:41|||[]
I***o|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce||22 Aug 2018 14:31|||[]
V***y|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||14 Sep 2018 04:58|||[]
R***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||29 Aug 2018 22:12|||[]
AliExpress Shopper|UA|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||09 Oct 2018 01:30|||[]
V***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||29 Aug 2018 22:33|||[]
Y***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||26 Aug 2018 01:39|||[]
Y***r|IL|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||02 Aug 2018 01:12|||[]
C***n|MD|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||27 Sep 2018 22:30|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||05 Oct 2018 19:58|||[]
A***a|SK|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||02 Sep 2018 02:26|||[]
L***z|MX|width:100%|Color: black 3 together|Ships From: China Logistics: DHL||07 Aug 2018 07:28|||[]
R***o|CH|width:100%|Color: white add Holder|Ships From: China Logistics: PostNL||19 Sep 2018 10:55|||[]
M***k|SA|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||19 Jul 2018 12:58|||[]
A***o|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||15 Sep 2018 05:25|||[]
J***a|CL|width:80%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping||21 Aug 2018 17:12|||[]
I***z|IL|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||12 Oct 2018 13:26|||[]
P***n|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET||07 Aug 2018 03:01|||[]
P***p|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||02 Aug 2018 21:40|||[]
D***v|EE|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||23 Oct 2018 07:16|||[]
C***e|FR|width:100%|Color: HOLDER|Ships From: China Logistics: TNT||12 Jul 2018 04:38|||[]
B***v|BG|width:100%|Color: RECEIVER|Ships From: China Logistics: PostNL||21 Aug 2018 23:17|||[]
R***t|TH|width:100%|Color: black 3 together|Ships From: China Logistics: Singapore Post||20 Aug 2018 18:54|||[]
R***s|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||08 Nov 2018 12:16|||[]
M***v|US|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||28 Jul 2018 13:40|||[]
C***a|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||15 Nov 2018 05:26|||[]
AliExpress Shopper|RU|width:100%|Color: HOLDER|Ships From: China Logistics: ePacket||16 Nov 2018 21:57|||[]
AliExpress Shopper|BG|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||03 Dec 2018 08:36|||[]
AliExpress Shopper|BY|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||21 Nov 2018 08:56|||[]
R***l|LB|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||08 Nov 2018 16:56|||[]
M***l|MV|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||10 Nov 2018 02:12|||[]
B***y|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||04 Dec 2018 03:30|Good|04 Dec 2018 03:31|[]
I***r|UA|width:100%|Color: black add Holder|Ships From: China Logistics: 139 ECONOMIC Package||07 Nov 2018 09:58|||[]
M***S|NL|width:100%|Color: white|Ships From: China Logistics: AliExpress Standard Shipping||30 Oct 2018 19:58|||[]
C***t|FR|width:80%|Color: black add Receiver|Ships From: China Logistics: AliExpress Standard Shipping||27 Nov 2018 04:21|||[]
W***z|BR|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||20 Nov 2018 09:00|Show is in perfect condition|20 Nov 2018 09:01|[]
AliExpress Shopper|UA|width:100%|Color: black|Ships From: China Logistics: DHL e-commerce||03 Nov 2018 01:28|||[]
AliExpress Shopper|US|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||23 Nov 2018 05:01|||[]
AliExpress Shopper|IL|width:80%|Color: black add Holder|Ships From: China Logistics: PostNL||25 Nov 2018 10:58|||[]
A***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: J-NET||05 Dec 2018 08:01|||[]
I***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||16 Nov 2018 07:51|||[]
AliExpress Shopper|RO|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||17 Nov 2018 02:16|||[]
I***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||28 Oct 2018 03:13|||[]
B***c|BR|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||22 Nov 2018 03:57|||[]
G***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||11 Nov 2018 11:35|||[]
M***a|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||16 Nov 2018 09:28|Everything is fine, super fast delivery. Prodovtsa recommend!|16 Nov 2018 09:30|[]
M***v|UA|width:100%|Color: black|Ships From: China Logistics: 139 ECONOMIC Package||29 Oct 2018 06:08|||[]
R***l|IL|width:80%|Color: black 3 together|Ships From: China Logistics: ePacket||19 Nov 2018 02:31|||[]
V***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||02 Dec 2018 11:16|||[]
K***t|NZ|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||02 Dec 2018 17:46|||[]
B***b|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||06 Dec 2018 05:44|||[]
F***d|UA|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||06 Dec 2018 03:50|||[]
R***v|RU|width:100%|Color: white|Ships From: China Logistics: ePacket||17 Oct 2018 19:48|For use with windows need to take their original Bluetooth dongle|02 Nov 2018 20:17|[]
O***o|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||28 Nov 2018 06:44|Joystick super recommend was a very long time|28 Nov 2018 06:45|[]
V***r|BY|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||23 Nov 2018 05:16|||[]
F***v|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce||03 Dec 2018 03:13|||[]
E***h|LB|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||22 Nov 2018 16:37|||[]
E***a|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket||23 Nov 2018 08:33|||[]
D***o|UA|width:100%|Color: black add Receiver|Ships From: China Logistics: DHL e-commerce||14 Nov 2018 17:53|||[]
AliExpress Shopper|US|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||29 Nov 2018 02:13|||[]
H***h|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||30 Nov 2018 12:47|||[]
AliExpress Shopper|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||24 Nov 2018 09:15|||[]
K***k|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||24 Nov 2018 06:02|||[]
A***p|GR|width:80%|Color: black add Holder|Ships From: China Logistics: PostNL||29 Nov 2018 11:49|||[]
H***I|BY|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||26 Oct 2018 13:21|||[]
R***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||18 Jul 2018 04:23|||[]
J***n|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||11 Aug 2018 13:28|||[]
D***d|BG|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||27 Jul 2018 00:13|||[]
A***k|PL|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||01 Aug 2018 03:28|||[]
W***g|FR|width:80%|Color: black add Receiver|Ships From: China Logistics: TNT||06 Jul 2018 03:09|||[]
D***a|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||27 Sep 2018 02:41|||[]
A***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||11 Oct 2018 09:46|||[]
T***t|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||04 Oct 2018 22:24|||[]
K***a|SK|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||22 Aug 2018 07:42|||[]
AliExpress Shopper|JP|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||04 Sep 2018 07:18|||[]
AliExpress Shopper|GR|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||25 Sep 2018 00:45|Good|25 Sep 2018 00:45|[]
AliExpress Shopper|SK|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||12 Oct 2018 08:27|||[]
S***i|OM|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||25 Oct 2018 08:21|||[]
L***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||30 Jul 2018 05:18|||[]
AliExpress Shopper|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||10 Oct 2018 22:15|Terrible. There was no items I ordered. Dispute And money back. Never more.|22 Oct 2018 06:11|[]
S***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||01 Sep 2018 07:09|||[]
L***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||17 Oct 2018 23:28|||[]
K***n|NL|width:100%|Color: RECEIVER|Ships From: China Logistics: AliExpress Standard Shipping||27 Jun 2018 11:54|||[]
T***s|LV|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||08 Aug 2018 04:47|||[]
A***v|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||20 Oct 2018 05:00|||[]
AliExpress Shopper|IT|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||16 Jul 2018 00:43|||[]
K***k|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||25 Oct 2018 01:43|||[]
P***s|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||18 Sep 2018 13:40|||[]
N***n|TH|width:100%|Color: black 3 together|Ships From: China Logistics: DHL||03 Jul 2018 19:28|||[]
AliExpress Shopper|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||11 Sep 2018 01:31|||[]
AliExpress Shopper|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||17 Sep 2018 13:01|||[]
A***n|NO|width:100%|Color: black add Receiver|Ships From: China Logistics: Singapore Post||27 Sep 2018 07:42|||[]
P***n|CH|width:100%|Color: black|Ships From: China Logistics: PostNL||24 Jun 2018 14:23|||[]
V***a|EE|width:100%|Color: black 3 together|Ships From: China Logistics: SF eParcel||21 Sep 2018 03:27|||[]
R***v|RU|width:100%|Color: black|Ships From: China Logistics: CDEK||01 Jul 2018 03:22|Kakaha rare!|19 Jul 2018 07:26|[]
R***v|US|width:100%|Color: RECEIVER|Ships From: China Logistics: CDEK||02 Jul 2018 07:08|||[]
A***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||11 Aug 2018 12:31|||[]
A***h|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||03 Sep 2018 23:03|||[]
AliExpress Shopper|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||25 Oct 2018 09:55|||[]
M***e|LT|width:100%|Color: black 3 together|Ships From: China Logistics: SF eParcel||12 Jul 2018 07:10|||[]
A***n|IL|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||26 Aug 2018 20:12|||[]
AliExpress Shopper|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||12 Oct 2018 10:09|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||18 Oct 2018 07:45|||[]
AliExpress Shopper|HU|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||23 Aug 2018 03:26|||[]
AliExpress Shopper|CZ|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||16 Sep 2018 14:44|||[]
M***d|SA|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||09 Oct 2018 17:56|||[]
O***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||08 Oct 2018 05:46|||[]
В***н|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||11 Oct 2018 21:09|||[]
A***v|EE|width:100%|Color: black|Ships From: China Logistics: PostNL||25 Jul 2018 07:43|||[]
L***l|EE|width:80%|Color: black 3 together|Ships From: China Logistics: PostNL||31 Jul 2018 04:44|||[]
F***z|CL|width:100%|Color: black|Ships From: China Logistics: AliExpress Standard Shipping||06 Sep 2018 12:58|||[]
AliExpress Shopper|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||17 Sep 2018 02:33|||[]
J***c|SRB|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||12 Oct 2018 12:19|||[]
F***f|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||19 Sep 2018 12:58|||[]
S***g|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||26 Sep 2018 04:07|||[]
D***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket||14 Jul 2018 08:01|||[]
S***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||28 Aug 2018 07:06|||[]
A***v|RU|width:100%|Color: white 3 together|Ships From: China Logistics: J-NET||07 Sep 2018 08:07|||[]
R***v|RU|width:80%|Color: black|Ships From: China Logistics: ePacket||19 Sep 2018 03:47|||[]
E***n|TH|width:80%|Color: black 3 together|Ships From: China Logistics: DHL||11 Jul 2018 17:41|||[]
D***n|RU|width:100%|Color: white|Ships From: China Logistics: CDEK||27 Aug 2018 12:39|||[]
AliExpress Shopper|RU|width:100%|Color: white|Ships From: China Logistics: CDEK||14 Oct 2018 01:53|||[]
L***h|CZ|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||16 Aug 2018 15:18|||[]
K***a|LV|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||23 Aug 2018 00:11|||[]
F***r|RU|width:100%|Color: black|Ships From: China Logistics: Posti Finland||24 Jul 2018 12:15|||[]
V***n|RU|width:100%|Color: black|Ships From: China Logistics: Posti Finland||31 Jul 2018 06:21|||[]
V***t|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||22 Aug 2018 06:56|||[]
M***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||08 Oct 2018 00:57|||[]
A***s|LB|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||03 Oct 2018 10:38|||[]
D***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||28 Sep 2018 05:03|||[]
C***a|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||02 Nov 2018 19:15|||[]
J***u|FR|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||23 Oct 2018 00:37|||[]
V***y|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||23 Jul 2018 21:55|||[]
V***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: CDEK||28 Oct 2018 23:27|||[]
O***a|LV|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||29 Jun 2018 12:21|||[]
N***o|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||24 Oct 2018 21:40|||[]
A***i|IT|width:100%|Color: HOLDER|Ships From: China Logistics: Singapore Post||28 Aug 2018 12:32|||[]
R***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||20 Oct 2018 03:45|||[]
P***a|CZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||13 Jul 2018 07:56|Perfect|18 Jul 2018 06:42|[]
E***j|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: CDEK||25 Aug 2018 00:22|||[]
E***a|RU|width:100%|Color: black|Ships From: China Logistics: CDEK||17 Jul 2018 06:07|||[]
AliExpress Shopper|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||02 Aug 2018 22:51|||[]
AliExpress Shopper|RU|width:100%|Color: white 3 together|Ships From: China Logistics: J-NET||08 Oct 2018 00:48|||[]
AliExpress Shopper|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||25 Sep 2018 11:47|It is as it appears, it takes around 3 weeks to Chile, reliable.|25 Sep 2018 11:48|[]
AliExpress Shopper|IL|width:100%|Color: white 3 together|Ships From: China Logistics: ePacket||08 Oct 2018 21:53|||[]
U***u|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||03 Jul 2018 14:06|||[]
I***a|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||10 Aug 2018 11:26|||[]
G***a|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||24 Aug 2018 00:47|||['https://ae01.alicdn.com/kf/UTB838hzCNHEXKJk43Jeq6yeeXXa1.jpg', 'https://ae01.alicdn.com/kf/UTB8MVhEiv2JXKJkSanrq6y3lVXaj.jpg', 'https://ae01.alicdn.com/kf/UTB89ipIipfJXKJkSamHq6zLyVXaD.jpg']
S***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket||18 Sep 2018 12:56|||[]
S***y|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||12 Nov 2018 05:25|||[]
E***a|PT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||08 Oct 2018 10:45|||[]
A***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||06 Oct 2018 03:18|super|08 Oct 2018 02:20|[]
H***s|PT|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL||09 Nov 2018 00:14|||[]
A***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||01 Nov 2018 15:09|||[]
V***m|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||29 Oct 2018 10:41|||[]
I***y|BG|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||01 Nov 2018 06:31|||[]
S***b|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||03 Nov 2018 04:37|||[]
L***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||02 Nov 2018 08:53|Joystick good all connected super recommend pradovtsa goods|02 Nov 2018 08:55|[]
S***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||23 Nov 2018 11:06|||[]
A***a|IT|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL||26 Oct 2018 12:46|||[]
S***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||09 Nov 2018 11:20|||[]
AliExpress Shopper|ES|width:80%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||24 Nov 2018 00:37|||[]
A***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||01 Nov 2018 10:32|||[]
D***v|RU|width:100%|Color: white 3 together|Ships From: China Logistics: CDEK||30 Oct 2018 09:52|||[]
S***y|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||30 Oct 2018 06:40|||[]
G***i|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||06 Nov 2018 06:30|||[]
U***s|US|width:80%|Color: black 3 together|Ships From: China Logistics: PostNL||13 Nov 2018 06:32|||[]
K***a|SK|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||06 Nov 2018 13:27|||[]
V***v|RU|width:100%|Color: black|Ships From: China Logistics: CDEK||06 Nov 2018 05:23|||[]
I***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||04 Nov 2018 02:11|||[]
S***o|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||03 Nov 2018 22:20|||[]
R***o|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||31 Oct 2018 13:48|||[]
AliExpress Shopper|LT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||27 Oct 2018 01:43|||[]
P***p|RU|width:100%|Color: black|Ships From: China Logistics: CDEK||07 Nov 2018 09:37|Fast, just like in the description, all skyrocketed|07 Nov 2018 09:37|[]
D***o|BR|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket||04 Dec 2018 11:36|||[]
A***h|MV|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping||16 Sep 2018 14:01|||[]
V***m|RU|width:100%|Color: black|Ships From: China Logistics: ePacket||03 Sep 2018 00:07|||[]
R***n|MX|width:100%|Color: black add Receiver|Ships From: China Logistics: TNT||06 Aug 2018 22:01|||[]
I***a|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||10 Sep 2018 21:12|||[]
AliExpress Shopper|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||01 Aug 2018 05:13|||[]
V***a|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||18 Jun 2018 12:47|||[]
K***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket||27 Aug 2018 04:09|||[]
AliExpress Shopper|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket||22 Aug 2018 08:15|||[]
V***n|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK||20 Sep 2018 07:59|Parcel arrived all wrinkled, but with a joystick or what happened. It works, but the phone not all games are working with him, which is sad, the computer works too. The beginning of a long time work to figure out how it started. Take it for use on tablets and phones, but since not all games work razacharovan!|20 Sep 2018 08:13|[]
R***r|PE|width:100%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping||10 Sep 2018 09:12|||[]
I***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK||18 Jul 2018 08:32|||[]
AliExpress Shopper|RU|width:80%|Color: black add Receiver|Ships From: China Logistics: ePacket||25 Aug 2018 00:51|||[]
K***k|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package||05 Sep 2018 23:36|||[]
T***s|PT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL||23 Oct 2018 14:05|||[]
J***r|DO|width:100%|Color: HOLDER|Ships From: China Logistics: ePacket||19 Oct 2018 22:41|The holder came perfect and now I’m playing with it, thanks dear seller the shipment was good.|19 Oct 2018 22:46|[]
A***v|RU|width:100%|Color: black|Ships From: China Logistics: CDEK||17 Jul 2018 04:31|||[]
A***o|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||19 Sep 2018 22:35|||[]
D***e|CL|width:100%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping||08 Aug 2018 05:53|||[]
A***e|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: J-NET||12 Sep 2018 00:34|||[]
AliExpress Shopper|RU|width:80%|Color: black|Ships From: China Logistics: ePacket||11 Aug 2018 09:46|||[]
Z***n|KZ|width:100%|Color: black add Holder|Ships From: China Logistics: 139 ECONOMIC Package||02 Sep 2018 23:45|||[]
C***r|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET||10 Aug 2018 03:22|||[]
I***i|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK||11 Oct 2018 05:27|||[]
S***n|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET||21 Jul 2018 16:39|||[]
V***q|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET||12 Aug 2018 20:55|||[]
J***s|US|width:100%|Color: black|Ships From: China Logistics: PostNL||31 Jul 2018 01:03|||[]
A***v|IL|width:80%|Color: black 3 together|Ships From: China Logistics: China Post Registered Air Mail||03 Aug 2018 00:42|||[]
Z***z|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET||06 Jul 2018 17:53|||[]
AliExpress Shopper|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET||05 Aug 2018 18:28|||[]
